"","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642079623","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642079786","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642081054","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642081311","simphe_mean0_hSquare0.7_cv0.1_QTN100_A10_D0_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A8_D2_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A6_D4_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A4_D6_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A2_D8_AA0_AD0_DA0_DD0_epoch1642081455","simphe_mean0_hSquare0.7_cv0.1_QTN100_A0_D10_AA0_AD0_DA0_DD0_epoch1642081455"
"sample_556",25.7129099236399,-22.20465050746,29.1657098477131,19.386075157343,12.5101059111958,-133.960963218369,12.7813898159416,-19.3763585630047,79.6545375082054,44.3806105164261,-45.4008470647781,49.8199810986792,135.172391582429,41.4996749166525,21.7603953652808,113.05240965645,20.5291451435613,7.34621808544843,53.2101150202735,90.7595961589925,61.2061075723092,3.30689570628756,64.3051104412343,-69.3158361762766,-88.6458483300558,-76.9740951974297,-0.999459858718868,37.5919684269144,-16.4540843840839,-63.2642790902655
"sample_114",31.5010694544219,4.86766548015841,-110.266569206078,8.48338656914332,16.292146814022,-17.3442580762177,27.1101018538508,-75.172375047863,115.322482984431,-18.3506465698876,25.0553828571797,124.042685569437,45.3733430367183,-38.389876728969,-43.2704964863364,36.8737174868326,29.7283034119144,15.2595407400739,-48.4483916521906,82.5692504008322,-23.7075753054334,76.919411601493,-49.8432360590835,14.597885343844,117.926841375521,-14.7933397000695,65.340616963364,-88.3383804069462,-78.5724259042052,14.3403657331334
"sample_107",37.9299716300073,60.170970270639,34.9052756860822,-13.2046259386469,-3.75624437813703,-103.58479783969,90.3335452791125,40.3962105934718,171.310010240313,78.5679531980579,-14.9951699849201,38.8987714061707,91.3845568195535,-7.94084183557896,29.8996657698576,146.765249048826,16.0351751045949,22.5859922620358,112.648306820916,12.1910727815577,-54.013011383355,-68.774421634443,-2.36004010846371,65.5578002507577,-73.794248737398,115.139952797997,-20.8090039096872,-57.1964148331604,-48.3483411098502,58.0328997472367
"sample_158",75.7138882450462,17.2021087099205,73.9462759506238,57.9303366915187,47.7707162327476,-17.512461526349,110.396084262042,74.4676170860824,63.2020088731757,37.9813019344756,-26.8688185921727,56.2235322522262,30.3281974218138,-50.2684967982108,87.9843562896247,27.0326687111887,5.90549811560516,37.6987289975235,-11.930741206232,45.7975714460087,24.6016261588584,54.008870761214,34.4712824929621,-12.9205529939855,79.1655516381584,48.7923298692699,23.2127988494095,33.5412789758761,-80.2737033407485,125.818287317244
"sample_157",-65.9531523117819,31.1471133647259,-42.8976623307848,32.5094857489904,72.0034734798278,-77.9239876651658,17.5087769009227,72.5619809209925,33.5854504727725,54.5034002469056,-31.2903919392392,108.096586677226,156.037364572583,83.7483275549548,-43.4551669291853,-13.7595603239624,-13.5664635729709,10.6260825249601,-10.2622188762533,113.425462678048,-12.6914434347118,6.11681730050845,-78.123021720518,-124.557509396478,72.3868602044648,-52.7257395219416,-33.5456828591806,-4.40665107406292,-52.3597683228239,-64.1148823927567
"sample_6",-88.8616502536058,-17.5160678107987,55.3395842298039,54.1902849909027,17.1082246781271,-63.4351327428005,52.260277486848,68.672199965896,72.1886496031384,-7.91997717733709,-16.9138486645524,-8.53318081908826,45.2219419289078,-65.1995151751138,-65.7760391061179,28.4306872426027,-27.6051547885347,-40.9013206257587,130.048706621624,66.772679854432,13.2770988795679,-62.3033648831243,-20.5808383222667,-65.6152843454174,84.8577336263654,-77.2970095771541,-23.9919783212674,86.0025786884333,-37.2109007202488,-84.2428412215394
"sample_261",6.46591181208189,-36.9515311384456,87.4257560276212,-43.0190052455698,-39.3802338259405,13.5483140729494,-37.6457117321445,-24.0530786196126,145.028019990338,82.1759493436805,84.2150003907686,-92.2034839210965,96.5909765481285,23.7707509546194,45.0749161356294,31.4872801558464,-89.3580003065657,25.0343928024756,73.2383072831804,6.1527455691414,-1.42757458859426,65.2716257839996,-76.5644471473697,15.5853628256965,-20.8055294513231,-38.5526993782993,-80.9749358255015,-54.4364421073344,-22.6111985403816,79.819026987233
"sample_50",-1.61069818852877,15.3691712619008,2.39732739678025,24.3791995473394,-28.9295840011678,17.3939833257963,-26.6568530215413,44.5706596642202,93.531644439625,36.400673401917,5.70087881926355,-68.4138930223693,33.487230358834,129.20121645612,9.68185088974332,171.529935177351,24.7234249732226,-40.7248508717317,37.1450106051261,-31.5286382733358,-5.97369685956182,106.259599900161,-14.6057947446991,41.4529141065679,-47.000633126382,-82.6097436898197,-52.3941444104755,52.0814634511535,-28.8751274518671,81.5757034223235
"sample_910",-38.1354683920355,21.2827728704257,-26.5532067949077,33.1981023400719,21.7423146564128,-10.8444194783678,83.2265356898565,-105.824614873268,77.8076530460728,16.6953947932067,53.6128874005057,65.289539388898,1.32895569450086,-1.69253089928741,-23.0080701466654,25.8944174983876,-39.1531435128996,-126.653564066772,82.1835582452701,-26.3699395939234,-5.66043035959343,-14.6779652574561,-22.6080957620134,-98.0239526529816,-19.0132978106146,49.2933100286191,82.5392812845408,87.3113135012386,-31.5133291929025,-31.6548287544334
"sample_967",-105.134445420543,54.9838078634444,-60.8850605207828,37.258381505261,-22.1358429817977,58.972028860757,-60.2031410190009,-28.330964850361,-26.6374907891867,71.0318297475091,27.4096548748666,123.529929089021,-32.0386996281831,-60.7784278654003,23.6068311770035,32.6610511804151,-79.1397745780761,23.0737004917946,-65.7383491244384,-75.2975706668109,52.6233898022272,5.75901793377103,12.5107661312957,-81.5676041716487,115.312419349523,45.7416546850749,98.1664342346587,72.5806605361194,-65.1778663305968,-87.1364067708722
"sample_930",87.8800206355363,-63.4211799611868,-38.6805614726204,44.1403740213005,-20.2883023823956,43.1797707123617,71.2431069050135,21.2412966148815,-17.6073256459446,33.5789039007719,-60.6298481932877,-11.05797854976,25.128035626528,-111.931534398517,112.522460327539,-13.8196579610518,54.8137386591869,4.96848937370791,8.31398140790863,-87.3370731529958,109.268668262834,-21.988729302763,-61.545421627775,-15.501669844698,-8.71845642153934,-54.6486312768606,-10.8665505463073,86.6027911259828,-28.7920724239645,-51.3302879234886
"sample_957",15.0812262254396,27.0951988482682,-77.1083540514269,11.4119327016449,38.6958745890105,-8.17324563068609,67.4376956462862,-34.5356550402433,-8.91315457685713,24.7513211090512,-29.1473341383354,-46.4820810014684,83.1786938100439,-26.573476733395,43.7182287673463,49.2575011191868,34.1178886095013,16.6692751449951,-5.42887871770162,-63.1860013130422,12.4010777726804,23.7075326186248,-50.5893242603057,-160.600668102377,-33.4033083232759,-22.1355247042186,17.2143692891127,54.6076494790667,-13.9788301143463,-33.0027105250733
"sample_891",50.9408739260132,89.6970719540562,8.17059969635065,110.526161831915,-40.5136467148711,111.150282265485,32.7603371613061,18.8197530719206,57.6572006717805,10.1547311352849,27.1469898426338,32.4497466277891,68.9866868796293,-46.3322792351452,9.93973018153554,40.5013415180395,-9.63562384415293,42.1161336671152,105.078374731845,-80.856108034087,136.710518908726,-38.4299551216509,43.48799660312,-97.882498063215,100.716829894325,-9.10568063791319,-59.5873405523724,38.0094357004576,-18.8473188795001,7.30137622693514
"sample_925",138.884651861793,8.84462832539162,-82.2579188421767,-39.7457428505195,7.9792312773741,5.21032524637472,44.9232165549809,-12.896733932246,10.3987343656926,-17.5067005165106,-23.6506580410805,-59.913163390866,8.7358939637971,-33.7208868564201,25.2535805364708,74.1192656561606,84.6701706649163,-34.0327688802288,14.3187328024082,66.0937806049565,3.57009922388944,1.52197920931748,-28.7871135819117,-29.7175091107967,-32.0945454605764,-52.2956386244883,-32.8445458208919,53.2863659562543,-53.9727798134672,-0.016747697240934
"sample_900",26.1148535491151,37.6574226164554,-28.5874872496133,51.8781609318411,8.0985328898083,-134.786529299593,-39.6569575893714,43.8085616991058,-6.60968892177273,-11.1049763697049,-53.4926309364757,-77.8345007693657,58.5668355678328,-77.8453623084868,64.3092718465569,40.1774568760553,62.9499221196901,-42.8998265454352,45.2504334839689,57.9833661482899,79.4660373456886,18.7924119332206,17.0898705476433,-33.6122929272322,-75.3626668577542,-25.5903618545946,-11.0995387951965,30.1728098513703,-33.7937369153536,-8.79412074861084
"sample_965",47.1907169748464,95.974139350125,-17.102257299331,40.5555619240691,-12.3139776362513,-99.643356171451,128.627792834618,25.8069602397643,-2.09649008700293,3.18264371169682,-56.6067948036709,-33.4263225942882,129.992851576193,-62.5164467524122,-45.0330345382171,23.7884172403983,-1.46769873200244,-9.52053387209573,211.859032288583,87.4464728467531,-0.676272130783406,35.2953245195498,-15.1774622758416,-76.5156442703962,-162.028014814979,-32.7429142539237,61.0358030463091,122.663749765197,-63.0686748791274,-107.892590401934
"sample_908",-125.296936224087,71.4251903479941,-35.2122109948796,53.2920233446496,131.65371615852,-14.3361759670973,45.1659587816386,-10.1390436714374,85.4075061839565,64.5509113664432,16.6494485798525,41.4409841276866,38.9733482282871,-71.5207137011131,-3.87969932601782,1.06709196616522,-49.5532843887739,-37.4588305669269,70.2134509393235,62.2999032886015,68.6731407539568,33.0906849412736,-29.0132111163444,-41.3194071519264,88.5398374586533,-36.0657357586346,9.37599187411746,-5.20960845322709,18.058541978775,-167.497361055257
"sample_864",156.236115298288,47.8567356677186,6.80574199555294,10.9063411145957,-20.7820903083735,50.5555160675027,-1.85738175786312,101.099427557916,-18.0288200652006,-30.5391447227637,-5.38818572253099,41.9902769719704,82.5705462282825,-10.9040609377671,35.2773367007882,42.5970650493842,96.9150389272722,-63.4945402325498,96.0781499484061,57.4816428264239,-46.805580230346,22.0410964197839,33.27341820887,-30.9389273943938,121.893117498548,-75.1870172920157,-4.23745461281237,-18.6617890214043,-27.5668212116677,62.6796892918261
"sample_911",-84.252317649724,9.44374243324372,7.36084540381407,83.2252431326482,42.3443682680109,17.0015216801381,212.408345122773,119.132214542925,-39.2146309554325,41.4064223176361,48.3906358959486,45.6114369669307,7.42144594214109,-57.8404569292752,79.1841938912072,29.3597837015239,39.7511172906372,52.4498216917995,-10.6306014426727,-3.90479451128251,26.5002829721371,-36.9261392138233,91.3879123324284,-82.0075600301689,61.9647199813337,-19.586182879948,83.2415751824148,14.0652076785806,-9.19731511447719,5.59800938931109
"sample_899",59.9845439500539,64.0098227237047,11.9088632180009,40.5542487428958,25.488726904472,-35.5500567607271,95.0936637035464,36.6155094126398,31.5654286985244,14.9977398380192,-60.5157624179408,-18.4239424473757,28.9783850861402,-42.3577303325647,24.0285898182275,-11.3956583622883,33.0121957130671,-96.4948172712346,19.907961451133,22.6281340795459,2.37727893091799,12.6654402463644,-60.2749354942464,-82.2858763036352,83.0885245717829,6.167741128093,55.8099104090961,-35.3804494252077,45.0148706845439,-37.0857992775168
"sample_619",-35.2533271023732,6.18638860545678,-10.4531618339234,-46.2675369989517,-38.7774412456004,-98.0383274304035,38.8825346761072,106.487163711591,23.5724569523919,73.5806392619781,-44.282873865471,-1.63826437167522,48.0475298605583,-23.9954720719026,-2.66112905293088,-6.57056052505457,22.0197858036244,29.8695743637506,25.3253467896973,24.9679074701491,30.775981517829,35.9006251676353,15.8316633683093,-45.8761056445776,31.6094626902923,-48.5943396547459,39.2951482579308,3.06096010737486,-26.263329655537,24.1224796587848
"sample_746",9.08404342305916,51.3211023146862,112.460361317821,39.415064537152,-18.6215303977449,-122.790923714272,-79.1421947392182,105.687572617724,90.025665425431,9.89674743755748,11.3310626778282,56.6874277862713,114.668736037107,-39.2917965222483,174.973296625711,116.842260178083,-5.69918751836373,30.1978606806242,147.680829557591,-17.9297719679256,26.173289356612,-3.66947333040593,18.474936810022,-66.5492075257071,1.70088681532722,63.8483621964467,51.437443904487,40.0299225134615,-33.3514228008228,58.0383001147345
"sample_896",-5.17582418203292,-21.4401409943367,120.52919880286,44.6324300459607,-89.34090748832,10.4095346206788,-8.24246118383108,54.3538036326793,52.9408781588474,48.9010029577353,-69.5059136144827,-34.5493180472182,53.3647037221781,-74.4989286759433,56.1152172511054,125.409330118523,68.4120774358272,-39.4353340961823,38.3498184062457,37.5310125578467,82.1249257554509,-50.7423916789308,42.2436477102456,-26.6726636311343,-94.9706997024691,10.1993372982335,47.4877546413252,119.070613375597,-60.4380477662652,24.9105889758161
"sample_873",43.9125613557396,111.827781707224,9.65796747701327,38.6281794437107,42.515307913649,-34.5401635521884,38.7135756956792,60.8384924763945,13.5884683459052,-18.4024796137713,-18.2354614275261,58.9011709174928,-53.1904741311991,-71.5926104152945,148.226115229416,86.7786974493045,-17.2363590401317,-41.441822041196,52.6440108657303,57.9317790350894,99.2641235426115,-21.9839715926914,4.17609327724205,-25.909703839652,-78.3019807597542,-20.4177729706704,29.8760389313566,-28.1334604464407,-85.4228062896794,1.52914194703805
"sample_672",178.185664943564,73.2733808932207,-54.8323855798504,-17.8860500896445,-51.2535091229836,23.8147995149184,100.375859786208,-3.69610778398684,56.7659068845505,-26.3449622095519,-20.5196074902198,40.328884163967,-8.77291657317934,41.0885316628649,29.0108661450353,36.5358769749007,13.6264831468858,3.4535957473377,148.080421217981,-12.7707659351421,88.5727172839343,-10.1493745158033,60.4388617627082,-64.6474765903425,-21.183927893746,-102.801622469053,139.153360078885,-23.2575553266817,-13.8190687424213,9.87210626420849
"sample_763",18.7633868797963,58.9937626414979,1.87645210916331,-17.7148591601779,46.8557235155461,21.3354014109541,205.68673914494,20.5742907234903,-67.473081199754,14.6768938374834,-39.7226542149901,46.8038310144347,-30.9843334310396,-121.683715195665,-8.81993126517341,55.8425460845278,1.84654759185687,-35.0165067171805,38.1317725986897,72.3862291370016,-0.634006950039688,31.4674420102261,-20.0509300020233,-40.9011037780678,-54.846466335541,15.4462037465441,30.8816884437265,72.1047421364565,-79.500674498345,-21.2145342055908
"sample_953",43.3413913784083,44.2779241677818,37.4044834043299,-5.53199415913028,-14.3402944329534,-3.25545701920154,-22.1992474074367,-0.003117698080484,85.4492578283054,-46.6856995752238,11.9107847421273,46.7184880914431,20.0794595481373,-79.4494872049822,96.6956361479638,36.6169913331748,-5.3491633486571,15.5664275967718,191.55819677921,-57.4396512663993,52.096167707092,45.4513700189315,11.9149401304825,15.384662691013,-34.8715193215415,0.000501847483548,42.136925246179,4.48707591970255,-63.3634289530188,14.3839060873029
"sample_901",57.2368735587552,-71.7468571406085,28.0161878351531,-47.6264567441791,59.0874195083185,-67.5691086953846,7.82280912916753,59.2304250236369,10.9411291655733,-5.32189947944084,-17.1117462753298,118.047877543471,10.7668935164156,23.8802600366675,-48.9249162424038,44.398319163161,-101.686038345631,-24.3984430238906,-96.8124254383014,-6.82275455304854,-12.1591184314148,-39.7663907147325,-24.7293034219394,-59.1656142873867,77.3386646394742,-21.7091394058629,9.16601671192231,125.957395424849,-15.9403729369041,-71.3492445334474
"sample_1000",55.904392725283,-15.5036809352689,-30.3894981526872,69.2589779478228,-17.9293640247572,-58.4004078662758,-13.1187142351196,11.8980274951823,14.6210155790471,28.3739984137181,-11.7744382302361,109.720110669969,-8.58587457588583,-51.0148817289892,94.6803989423918,24.1963636503008,-3.14032336524638,61.4624400900432,-15.8693394255605,-97.9178282735257,35.3188164795709,13.9341306215847,-42.3697628829953,-16.6534384769126,122.619345628088,24.9473243973045,50.4204184195331,99.2964573611935,-74.5669295384715,35.6082545421513
"sample_949",-120.101870410263,56.2043014489117,-83.8969065522355,32.9233086385576,-39.2021718272398,-77.72737605279,67.1099060922303,68.3001061032371,74.1795399396537,30.0329529003555,-23.5019294066229,17.8104814459571,-66.6021153148052,-136.055846130691,28.676785560294,51.0226509635237,59.4572646118427,-39.341054751986,-49.6007382978696,-8.3874548234281,8.7707477508756,52.1112698276026,-65.9767373064202,-57.507161364047,-64.9185437225405,-16.9654872882399,54.1471922215041,32.4040790309841,-75.8510310075052,42.5178560595513
"sample_842",17.4086241310325,42.5684197688836,34.1017396126684,17.0354120631395,49.243984701923,60.2549050608811,-9.85521915518366,47.9259406515434,18.6737259788398,82.176868548991,-31.1725444131697,67.4647789095352,134.746386097103,15.6565350705326,-16.1053438509186,-34.8491361300766,-17.6019519681866,-20.0494575937361,49.9857514306312,82.4683574287672,32.9256045843428,28.959667818081,2.64547963271503,-36.2428043618924,-35.4573592776781,161.310811283614,-98.4429685926199,-12.8791796120833,38.9285437439081,33.7986683279678
"sample_854",54.1754297658357,-32.0024586650246,48.8216004411177,13.4514516511528,-11.8611710988876,-170.910720949064,49.4446580275328,109.226017259604,-3.13799777127168,45.8174805378853,-74.6647060973385,3.57903936136635,143.897572437298,14.7252127939428,58.0040305961769,4.02991660135869,67.7642313491848,61.0091707090578,95.9295562510391,13.2162386804888,63.1497400313208,5.47969617899771,12.5350896276738,-2.99370306469495,-99.4438763979053,38.9073249809131,10.5212681220687,71.1451139002049,-46.8985867671151,-9.98408085762362
"sample_821",100.126981205467,12.2139541194591,26.3788286230861,-9.58437449202133,31.5129308969591,-53.3023751208265,115.850747408111,53.1793474176491,22.5568047010173,13.7299613489303,0.064396176389771,135.721847113397,-8.17867758571951,-21.6702958046571,40.1965737799122,148.594957513759,95.7338330622159,67.8290559653973,21.2146450617145,-78.5837645072457,125.068973299066,4.43049495389299,-37.9575355374577,-80.1378492185307,-137.554820065939,-13.4638361494491,61.4895107177679,71.169864407327,-34.6440932784418,93.807838247873
"sample_995",138.647666709895,69.7417017978619,24.5738282014271,17.6366932491132,22.2828966685092,18.3691066397398,2.6248781905192,74.0268956218177,18.2594121607073,1.36016793266564,47.1135432739554,69.8537354148085,106.767911385335,-42.3879315014416,70.247499363965,43.20706998546,57.719925215976,1.24127556780709,77.0769228749985,8.11519332455601,50.00253106057,52.9912477063601,-2.02245185707299,10.2073789217669,-115.669520177764,17.5760151377958,47.5440242125988,38.6008979088216,8.22530305068907,37.4702604419214
"sample_677",-1.87207688761904,94.5628380694097,18.6580759226831,1.89586575885683,-12.9082295693731,103.959760715424,-79.6167178927446,87.8842051562768,42.5079306324796,8.04855651061158,-76.2988074987696,15.5718361357869,110.393787789667,-2.34290715934139,1.71003635111898,-12.928525769526,-39.7086785831401,49.6550124920772,12.0472629416171,0.63762266857961,33.7915482063182,42.8006866221389,-4.96701846351045,-98.1519883410553,-46.5766715093786,26.0958298374707,-31.7252917998878,33.6540485025816,-53.3478758785072,-5.23289152242696
"sample_979",-120.710062327738,60.7949019303868,-65.3167004875151,69.9653587031186,-27.5312116505143,-28.9402000664328,-116.433396442498,5.18588195356558,43.8686495311012,37.7995280679853,-66.0715516518858,-39.3953174100355,9.84958104870051,29.9515989120632,40.4871763240545,12.6942888150591,-38.016939671251,29.2062446742446,-91.0722475304662,-23.7665476218496,133.126418986078,5.47302990207813,-17.3397130918346,-39.7900273708679,27.9080382535506,-9.27358072834011,47.9432300805212,-28.0058239836973,-55.6006847405256,-15.6958292832326
"sample_751",1.93210085347597,-6.18886103671566,22.5626848754386,27.1670484418093,94.3677638969628,6.8247515353986,15.6723747488217,-45.8134571803115,6.76182082009216,-18.2725917940157,-34.2056388661802,-23.4562732498609,136.508519939087,-16.6836215919133,91.1791017955785,8.30016513960668,-22.5938803909473,22.3502177580953,-79.0400553314312,-67.1889329258161,35.7324068732819,-63.0581746516866,54.0207147115868,26.0738740342285,-42.1389166476742,20.7604145090412,-7.44874389276979,-66.9807080863446,22.8219621020208,24.9838958335846
"sample_822",59.4210492707474,107.975559117478,-68.0222751072361,64.7403273762979,-41.2418894421639,-110.461629884122,61.4439821789293,57.1919401375449,-61.8053539539612,-44.7258591632545,-67.379618251756,128.226318058887,61.2643248840668,-123.748357204335,-66.7670577009167,142.688921246768,38.8052311329116,50.3479283109894,12.0467398339988,-53.094899582224,2.34613797599188,-12.3491475228127,82.9634267663578,3.79021959977561,9.8135310779842,18.2886179558311,-11.9157879900581,-31.4289358334071,-10.3116462605014,22.8108761917747
"sample_794",174.375245094551,55.6497202840129,100.822523259758,36.1725764547936,34.9284530057826,-11.1545312623049,-52.4342706821479,51.1834702246457,32.1115933541526,-13.1517144128494,-19.0172387886629,-30.5334825249863,203.264989645227,12.9855515597692,22.3565064954594,33.7655542160554,3.86894665023738,-47.5878155148182,60.9100746667507,-33.2925325712819,202.260284330798,-28.2812825413471,52.5411913360675,-96.5421252777559,-56.5551590946325,91.669798437762,23.6349090870417,-82.1222884386712,-4.41695087971774,67.4102146328501
"sample_918",-87.8976303250665,15.3524842848119,-3.34547917039749,89.1383190279633,-41.9674614963453,-20.3018171585179,138.640436035515,53.2987904685886,-65.5295408938852,4.03315348495577,-64.0873269046156,79.2866997492206,40.8400065422517,47.6965146937201,85.4741455957694,70.9606989593228,-14.3397695350512,39.8681945419517,-182.157730652814,-18.5840642243655,105.053635027969,-118.841557114479,-0.944250092582681,-10.4271715694195,-27.2607071023166,90.5016688805258,58.2829997948258,-20.4514180261521,-65.8406445971553,42.675622552344
"sample_877",-7.42340959097525,134.94876716638,-32.4886355318337,20.4690897297345,46.5687911314131,-73.1463862227284,-6.18805826106784,30.9217037042601,21.2527959068392,50.3898477125111,-7.87546929422745,9.79273453267336,99.0354360101625,-11.5678014790773,10.2794877941437,-0.363141095156152,-25.4619289629124,35.8201123192693,14.3621124116651,42.2213611303847,40.7658655984157,32.0977617701228,3.36341723929717,-151.859339349382,-18.8907114765027,-34.6082252357979,-57.563203454979,-34.6420243185269,-8.74438773392425,21.4321088641167
"sample_774",-16.2943810231695,15.0309579862622,39.7226113836898,13.3796784617399,53.1458505964246,-52.5668808374781,36.3728331124806,30.0043481898264,24.3622244209448,25.4072058680935,-28.3562175238855,-12.8654092205363,37.7068182834836,38.6373312739557,28.4985812125443,6.73850668820878,31.8859263610554,-79.5302986914052,-73.1154108092583,-42.1365437837262,83.3554316605752,-59.9274147409417,72.1663350225709,31.5700396879957,20.2882344814144,-85.0999099370452,0.570268786402266,35.8615793000228,-13.9045991197541,18.2729730831177
"sample_812",135.910354094776,12.6480335217738,108.33574560657,17.7092273223858,-20.0132639716767,-22.3207690474143,177.250030880405,153.897755392484,68.1206859637257,-33.2902324265389,-82.7474575983882,-0.822849691364048,123.590765248997,48.5098008876215,45.3277335560583,42.3568163071193,10.6699302891208,-22.5065484382008,96.2956178220854,38.102619807674,52.3445147564522,-8.48015068071722,43.9907018722639,30.2974304773522,-59.3863710193068,62.4727824114624,98.4243924898536,42.0238562798363,-27.542757580423,-73.6183271055008
"sample_790",16.2283200655082,-7.89228154860037,-8.9603574012332,-23.2043297357246,-5.1234915211017,26.9010066381055,40.425789740776,70.5276299353446,-35.4715387929496,-26.051788069108,-17.1646624349901,7.60113372905524,138.054498446174,-47.9244893714012,17.3439817055966,60.8721805416157,118.194744191453,6.52131632148023,39.8820718917168,18.0402513133555,100.181733134805,73.1857297224893,62.0240645582407,62.5446263780398,-47.4855810355213,156.749401141649,28.9760595503473,26.0587957515799,-56.6445680931854,-7.95159623223562
"sample_968",80.0908456018439,137.249112474516,36.8647666798618,5.19886220408999,-27.5287058602983,-21.0935958429886,13.1739767574711,77.7908517605116,-116.136350253961,67.5878975533655,-27.6951558723318,88.8662234581346,181.325567896414,41.3704392765424,8.65757935334322,55.7144829760547,77.0730187729877,-28.4252516361,-79.4529968077106,66.5622767828161,40.7103624994961,-12.0480947368402,81.9746915411459,-57.2660514290452,-149.848817741839,112.940633505627,48.5191855540565,28.2234404119291,-56.5697239678185,6.56266885489439
"sample_846",40.37970817841,-62.0748419671242,127.559445788006,9.36633654075388,-39.6394068400328,-25.3066690272371,74.2748975210221,58.433207289247,68.6053691031915,56.7726699586484,-48.0389123050927,45.3715826717187,88.3199952855735,-161.674356385954,-26.0229658345232,125.080302234513,32.9961724658034,26.7069430489222,97.6912438026028,-60.3319173656478,113.00039393043,16.2603940387666,61.7251600985073,-13.1484000210272,-38.6181175045715,-45.060649415091,-30.7579303281874,62.3517720742515,20.5795846871132,-25.1176383970379
"sample_682",65.2552206441132,25.7135727537959,114.508958196857,23.8201227045744,-11.5078724883367,55.6765681431425,-36.9459427398764,46.7422992528106,-77.8322249168327,15.5937178150629,-56.0487231193319,122.350846608058,115.691859428625,-97.6988284842913,28.1358170707321,39.5649931855729,12.4135145958898,7.50990034138021,13.3751361562233,-42.4382276163408,51.1351664462874,34.2995336221326,9.63633103957758,-40.0513778196191,-216.720466631301,0.379296366660888,-62.9598353711192,31.8932079384958,-10.4192314076953,-62.5254092493444
"sample_798",83.6768495717254,-31.2911843884072,-53.1795327213089,22.0916345699149,83.6504997970622,7.12587630642801,117.495622458238,9.17195329269304,20.2285569340887,74.8999805395207,-22.503189489452,54.6289345423375,61.466835894925,-71.6707342685269,7.43714062424717,28.396913027083,-27.083011870016,55.2345656446371,-100.121352242654,25.3228463889183,43.808794402561,8.79897714192236,36.3880456311144,-35.9074132167453,-70.989219304293,40.7137056602083,48.51803884636,14.4446225936478,11.4142698227474,-69.3903808448962
